drug_id,target_id,interaction
ic_D49,T154,1
ic_D49,T157,1
ic_D49,T158,1
ic_D49,T159,1
ic_D49,T160,1
ic_D49,T161,1
ic_D49,T169,1
ic_D49,T170,1
ic_D49,T171,1
ic_D49,T172,1
ic_D49,T173,1
ic_D49,T174,1
ic_D49,T175,1
ic_D49,T176,1
ic_D49,T177,1
ic_D49,T178,1
ic_D49,T179,1
ic_D49,T180,1
ic_D49,T181,1
ic_D49,T188,1
ic_D49,T189,1
ic_D49,T190,1
ic_D49,T193,1
ic_D49,T198,1
ic_D49,T200,1
ic_D49,T202,1
ic_D50,T50,1
ic_D50,T66,1
ic_D50,T197,1
ic_D51,T106,1
ic_D52,T89,1
ic_D53,T8,1
ic_D53,T9,1
ic_D53,T10,1
ic_D53,T14,1
ic_D53,T16,1
ic_D53,T132,1
ic_D53,T139,1
ic_D53,T191,1
ic_D54,T23,1
ic_D54,T120,1
ic_D54,T121,1
ic_D54,T122,1
ic_D54,T123,1
ic_D54,T124,1
ic_D54,T144,1
ic_D54,T145,1
ic_D54,T146,1
ic_D54,T195,1
ic_D55,T26,1
ic_D55,T27,1
ic_D55,T28,1
ic_D55,T29,1
ic_D55,T30,1
ic_D55,T31,1
ic_D55,T32,1
ic_D55,T33,1
ic_D55,T34,1
ic_D55,T35,1
ic_D55,T36,1
ic_D55,T37,1
ic_D55,T38,1
ic_D55,T39,1
ic_D55,T40,1
ic_D55,T135,1
ic_D56,T153,1
ic_D57,T17,1
ic_D57,T47,1
ic_D57,T48,1
ic_D57,T49,1
ic_D58,T26,1
ic_D58,T56,1
ic_D58,T147,1
ic_D59,T127,1
ic_D59,T131,1
ic_D59,T134,1
ic_D59,T147,1
ic_D59,T148,1
ic_D59,T150,1
ic_D59,T151,1
ic_D59,T152,1
ic_D59,T154,1
ic_D59,T157,1
ic_D59,T158,1
ic_D59,T159,1
ic_D59,T160,1
ic_D59,T161,1
ic_D59,T188,1
ic_D59,T189,1
ic_D59,T190,1
ic_D59,T200,1
ic_D60,T188,1
ic_D60,T189,1
ic_D60,T190,1
ic_D61,T3,1
ic_D61,T26,1
ic_D61,T43,1
ic_D61,T47,1
ic_D61,T51,1
ic_D61,T67,1
ic_D61,T68,1
ic_D61,T106,1
ic_D61,T111,1
ic_D61,T128,1
ic_D61,T130,1
ic_D61,T133,1
ic_D61,T137,1
ic_D61,T138,1
ic_D61,T142,1
ic_D61,T169,1
ic_D61,T170,1
ic_D61,T171,1
ic_D61,T172,1
ic_D61,T173,1
ic_D61,T174,1
ic_D61,T175,1
ic_D61,T176,1
ic_D61,T177,1
ic_D61,T178,1
ic_D61,T179,1
ic_D61,T180,1
ic_D61,T181,1
ic_D61,T188,1
ic_D61,T189,1
ic_D61,T190,1
ic_D61,T193,1
ic_D61,T198,1
ic_D61,T202,1
ic_D62,T26,1
ic_D62,T47,1
ic_D62,T51,1
ic_D62,T69,1
ic_D63,T26,1
ic_D63,T47,1
ic_D63,T51,1
ic_D63,T69,1
ic_D64,T26,1
ic_D64,T27,1
ic_D64,T28,1
ic_D64,T29,1
ic_D64,T30,1
ic_D64,T31,1
ic_D64,T32,1
ic_D64,T33,1
ic_D64,T34,1
ic_D64,T35,1
ic_D64,T36,1
ic_D64,T37,1
ic_D64,T38,1
ic_D64,T39,1
ic_D64,T47,1
ic_D64,T51,1
ic_D64,T69,1
ic_D64,T135,1
ic_D65,T26,1
ic_D65,T47,1
ic_D65,T51,1
ic_D65,T69,1
ic_D66,T26,1
ic_D66,T27,1
ic_D66,T28,1
ic_D66,T29,1
ic_D66,T30,1
ic_D66,T31,1
ic_D66,T32,1
ic_D66,T33,1
ic_D66,T34,1
ic_D66,T35,1
ic_D66,T36,1
ic_D66,T37,1
ic_D66,T38,1
ic_D66,T39,1
ic_D66,T47,1
ic_D66,T48,1
ic_D66,T49,1
ic_D66,T51,1
ic_D66,T69,1
ic_D66,T135,1
ic_D67,T26,1
ic_D67,T27,1
ic_D67,T28,1
ic_D67,T29,1
ic_D67,T30,1
ic_D67,T31,1
ic_D67,T32,1
ic_D67,T33,1
ic_D67,T34,1
ic_D67,T35,1
ic_D67,T36,1
ic_D67,T37,1
ic_D67,T38,1
ic_D67,T39,1
ic_D67,T135,1
ic_D68,T26,1
ic_D68,T27,1
ic_D68,T28,1
ic_D68,T29,1
ic_D68,T30,1
ic_D68,T31,1
ic_D68,T32,1
ic_D68,T33,1
ic_D68,T34,1
ic_D68,T35,1
ic_D68,T36,1
ic_D68,T37,1
ic_D68,T38,1
ic_D68,T39,1
ic_D68,T40,1
ic_D68,T47,1
ic_D68,T48,1
ic_D68,T49,1
ic_D68,T135,1
ic_D69,T26,1
ic_D69,T27,1
ic_D69,T28,1
ic_D69,T29,1
ic_D69,T30,1
ic_D69,T31,1
ic_D69,T32,1
ic_D69,T33,1
ic_D69,T34,1
ic_D69,T35,1
ic_D69,T36,1
ic_D69,T37,1
ic_D69,T38,1
ic_D69,T39,1
ic_D69,T135,1
ic_D70,T127,1
ic_D70,T131,1
ic_D70,T134,1
ic_D70,T148,1
ic_D70,T150,1
ic_D70,T151,1
ic_D70,T152,1
ic_D70,T154,1
ic_D70,T157,1
ic_D70,T158,1
ic_D70,T159,1
ic_D70,T160,1
ic_D70,T161,1
ic_D70,T200,1
ic_D71,T153,1
ic_D72,T3,1
ic_D72,T43,1
ic_D72,T67,1
ic_D72,T68,1
ic_D72,T128,1
ic_D72,T130,1
ic_D72,T133,1
ic_D72,T142,1
ic_D72,T144,1
ic_D72,T145,1
ic_D72,T146,1
ic_D72,T169,1
ic_D72,T170,1
ic_D72,T171,1
ic_D72,T172,1
ic_D72,T173,1
ic_D72,T174,1
ic_D72,T175,1
ic_D72,T176,1
ic_D72,T177,1
ic_D72,T178,1
ic_D72,T179,1
ic_D72,T180,1
ic_D72,T181,1
ic_D72,T188,1
ic_D72,T189,1
ic_D72,T190,1
ic_D72,T193,1
ic_D72,T198,1
ic_D72,T202,1
ic_D73,T66,1
ic_D74,T14,1
ic_D75,T90,1
ic_D76,T90,1
ic_D77,T163,1
ic_D78,T7,1
ic_D78,T8,1
ic_D78,T9,1
ic_D78,T10,1
ic_D78,T11,1
ic_D78,T12,1
ic_D78,T132,1
ic_D78,T139,1
ic_D78,T191,1
ic_D79,T169,1
ic_D79,T171,1
ic_D79,T172,1
ic_D79,T174,1
ic_D79,T175,1
ic_D80,T69,1
ic_D80,T70,1
ic_D80,T71,1
ic_D80,T73,1
ic_D80,T78,1
ic_D80,T171,1
ic_D80,T174,1
ic_D80,T175,1
ic_D81,T72,1
ic_D81,T169,1
ic_D81,T171,1
ic_D81,T172,1
ic_D81,T174,1
ic_D81,T175,1
ic_D82,T3,1
ic_D82,T43,1
ic_D82,T67,1
ic_D82,T68,1
ic_D82,T128,1
ic_D82,T130,1
ic_D82,T133,1
ic_D82,T142,1
ic_D82,T144,1
ic_D82,T145,1
ic_D82,T146,1
ic_D82,T169,1
ic_D82,T170,1
ic_D82,T171,1
ic_D82,T172,1
ic_D82,T173,1
ic_D82,T174,1
ic_D82,T175,1
ic_D82,T176,1
ic_D82,T177,1
ic_D82,T178,1
ic_D82,T179,1
ic_D82,T180,1
ic_D82,T181,1
ic_D82,T188,1
ic_D82,T189,1
ic_D82,T190,1
ic_D82,T193,1
ic_D82,T198,1
ic_D82,T202,1
ic_D83,T71,1
ic_D83,T75,1
ic_D83,T76,1
ic_D83,T79,1
ic_D83,T95,1
ic_D83,T171,1
ic_D83,T175,1
ic_D84,T3,1
ic_D84,T43,1
ic_D84,T67,1
ic_D84,T68,1
ic_D84,T128,1
ic_D84,T130,1
ic_D84,T133,1
ic_D84,T142,1
ic_D84,T144,1
ic_D84,T145,1
ic_D84,T146,1
ic_D84,T169,1
ic_D84,T170,1
ic_D84,T171,1
ic_D84,T172,1
ic_D84,T173,1
ic_D84,T174,1
ic_D84,T175,1
ic_D84,T176,1
ic_D84,T177,1
ic_D84,T178,1
ic_D84,T179,1
ic_D84,T180,1
ic_D84,T181,1
ic_D84,T188,1
ic_D84,T189,1
ic_D84,T190,1
ic_D84,T193,1
ic_D84,T198,1
ic_D84,T202,1
ic_D85,T196,1
ic_D86,T21,1
ic_D86,T22,1
ic_D86,T50,1
ic_D86,T66,1
ic_D86,T197,1
ic_D87,T75,1
ic_D88,T69,1
ic_D88,T70,1
ic_D88,T73,1
ic_D88,T75,1
ic_D88,T78,1
ic_D88,T147,1
ic_D88,T149,1
ic_D88,T150,1
ic_D88,T151,1
ic_D88,T153,1
ic_D88,T155,1
ic_D88,T156,1
ic_D89,T147,1
ic_D89,T149,1
ic_D89,T150,1
ic_D89,T151,1
ic_D89,T153,1
ic_D89,T155,1
ic_D89,T156,1
ic_D90,T73,1
ic_D90,T147,1
ic_D90,T149,1
ic_D90,T150,1
ic_D90,T151,1
ic_D90,T153,1
ic_D90,T155,1
ic_D90,T156,1
ic_D90,T187,1
ic_D91,T45,1
ic_D91,T72,1
ic_D91,T73,1
ic_D91,T75,1
ic_D91,T88,1
ic_D91,T105,1
ic_D91,T129,1
ic_D91,T147,1
ic_D91,T149,1
ic_D91,T150,1
ic_D91,T151,1
ic_D91,T153,1
ic_D91,T155,1
ic_D91,T156,1
ic_D91,T185,1
ic_D91,T187,1
ic_D91,T203,1
ic_D92,T45,1
ic_D92,T89,1
ic_D92,T105,1
ic_D93,T89,1
ic_D93,T99,1
ic_D93,T104,1
ic_D93,T171,1
ic_D93,T176,1
ic_D93,T177,1
ic_D93,T181,1
ic_D93,T184,1
ic_D93,T194,1
ic_D93,T203,1
ic_D94,T118,1
ic_D94,T119,1
ic_D94,T127,1
ic_D94,T128,1
ic_D94,T131,1
ic_D94,T140,1
ic_D94,T158,1
ic_D94,T159,1
ic_D94,T160,1
ic_D94,T161,1
ic_D94,T168,1
ic_D94,T189,1
ic_D94,T190,1
ic_D94,T200,1
ic_D95,T106,1
ic_D96,T106,1
ic_D97,T106,1
ic_D98,T106,1
ic_D99,T106,1
ic_D100,T21,1
ic_D100,T22,1
ic_D100,T50,1
ic_D100,T66,1
ic_D100,T197,1
ic_D101,T21,1
ic_D101,T22,1
ic_D101,T50,1
ic_D101,T66,1
ic_D101,T197,1
ic_D102,T26,1
ic_D103,T26,1
ic_D104,T26,1
ic_D105,T153,1
ic_D106,T147,1
ic_D106,T190,1
ic_D107,T17,1
ic_D107,T18,1
ic_D107,T26,1
ic_D107,T27,1
ic_D107,T28,1
ic_D107,T29,1
ic_D107,T30,1
ic_D107,T31,1
ic_D107,T61,1
ic_D107,T62,1
ic_D107,T63,1
ic_D107,T64,1
ic_D107,T65,1
ic_D108,T7,1
ic_D108,T8,1
ic_D108,T9,1
ic_D108,T10,1
ic_D108,T12,1
ic_D108,T13,1
ic_D108,T14,1
ic_D108,T15,1
ic_D108,T16,1
ic_D108,T50,1
ic_D108,T66,1
ic_D108,T132,1
ic_D108,T139,1
ic_D108,T191,1
ic_D108,T197,1
ic_D109,T147,1
ic_D109,T149,1
ic_D109,T150,1
ic_D109,T151,1
ic_D109,T153,1
ic_D109,T155,1
ic_D109,T156,1
ic_D109,T157,1
ic_D109,T187,1
ic_D110,T153,1
ic_D110,T157,1
ic_D111,T147,1
ic_D111,T149,1
ic_D111,T150,1
ic_D111,T151,1
ic_D111,T153,1
ic_D111,T155,1
ic_D111,T156,1
ic_D111,T157,1
ic_D111,T187,1
ic_D112,T147,1
ic_D112,T149,1
ic_D112,T150,1
ic_D112,T151,1
ic_D112,T153,1
ic_D112,T155,1
ic_D112,T156,1
ic_D112,T157,1
ic_D112,T187,1
ic_D113,T147,1
ic_D113,T149,1
ic_D113,T150,1
ic_D113,T151,1
ic_D113,T153,1
ic_D113,T155,1
ic_D113,T156,1
ic_D113,T157,1
ic_D113,T187,1
ic_D114,T144,1
ic_D114,T145,1
ic_D114,T146,1
ic_D114,T147,1
ic_D114,T149,1
ic_D114,T150,1
ic_D114,T151,1
ic_D114,T153,1
ic_D114,T155,1
ic_D114,T156,1
ic_D114,T157,1
ic_D114,T187,1
ic_D115,T147,1
ic_D115,T149,1
ic_D115,T150,1
ic_D115,T151,1
ic_D115,T153,1
ic_D115,T155,1
ic_D115,T156,1
ic_D115,T157,1
ic_D115,T187,1
ic_D116,T8,1
ic_D117,T8,1
ic_D118,T8,1
ic_D119,T8,1
ic_D120,T106,1
ic_D121,T17,1
ic_D121,T51,1
ic_D121,T52,1
ic_D121,T53,1
ic_D121,T54,1
ic_D121,T55,1
ic_D121,T56,1
ic_D121,T58,1
ic_D121,T59,1
ic_D121,T60,1
ic_D121,T127,1
ic_D121,T131,1
ic_D121,T134,1
ic_D121,T148,1
ic_D121,T150,1
ic_D121,T151,1
ic_D121,T152,1
ic_D121,T153,1
ic_D121,T154,1
ic_D121,T157,1
ic_D121,T158,1
ic_D121,T159,1
ic_D121,T160,1
ic_D121,T161,1
ic_D121,T200,1
ic_D122,T8,1
ic_D123,T110,1
ic_D124,T95,1
ic_D125,T109,1
ic_D126,T109,1
ic_D126,T110,1
ic_D127,T110,1
ic_D128,T110,1
ic_D129,T95,1
ic_D129,T108,1
ic_D129,T109,1
ic_D129,T110,1
ic_D130,T112,1
ic_D131,T14,1
ic_D132,T14,1
ic_D133,T14,1
ic_D134,T26,1
ic_D135,T171,1
ic_D135,T176,1
ic_D135,T181,1
ic_D136,T90,1
ic_D137,T17,1
ic_D138,T110,1
ic_D139,T147,1
ic_D139,T149,1
ic_D139,T150,1
ic_D139,T151,1
ic_D139,T153,1
ic_D139,T155,1
ic_D139,T156,1
ic_D139,T157,1
ic_D139,T187,1
ic_D140,T26,1
ic_D141,T52,1
ic_D141,T106,1
ic_D142,T144,1
ic_D142,T145,1
ic_D142,T146,1
ic_D143,T147,1
ic_D143,T149,1
ic_D143,T150,1
ic_D143,T151,1
ic_D143,T153,1
ic_D143,T155,1
ic_D143,T156,1
ic_D143,T157,1
ic_D143,T187,1
ic_D144,T3,1
ic_D144,T43,1
ic_D144,T67,1
ic_D144,T68,1
ic_D144,T128,1
ic_D144,T130,1
ic_D144,T133,1
ic_D144,T142,1
ic_D144,T144,1
ic_D144,T145,1
ic_D144,T146,1
ic_D144,T169,1
ic_D144,T170,1
ic_D144,T171,1
ic_D144,T172,1
ic_D144,T173,1
ic_D144,T174,1
ic_D144,T175,1
ic_D144,T176,1
ic_D144,T177,1
ic_D144,T178,1
ic_D144,T179,1
ic_D144,T180,1
ic_D144,T181,1
ic_D144,T188,1
ic_D144,T189,1
ic_D144,T190,1
ic_D144,T193,1
ic_D144,T198,1
ic_D144,T202,1
ic_D145,T144,1
ic_D145,T145,1
ic_D145,T146,1
ic_D146,T109,1
ic_D147,T73,1
ic_D147,T84,1
ic_D147,T95,1
ic_D147,T147,1
ic_D147,T149,1
ic_D147,T150,1
ic_D147,T151,1
ic_D147,T153,1
ic_D147,T155,1
ic_D147,T156,1
ic_D147,T157,1
ic_D147,T187,1
ic_D148,T4,1
ic_D148,T111,1
ic_D148,T144,1
ic_D148,T145,1
ic_D148,T146,1
ic_D149,T108,1
ic_D150,T99,1
ic_D151,T163,1
ic_D152,T4,1
ic_D152,T111,1
ic_D152,T144,1
ic_D152,T145,1
ic_D152,T146,1
ic_D153,T157,1
ic_D154,T99,1
ic_D155,T167,1
ic_D156,T99,1
ic_D157,T171,1
ic_D157,T175,1
ic_D158,T21,1
ic_D158,T22,1
ic_D158,T47,1
ic_D158,T48,1
ic_D158,T50,1
ic_D158,T66,1
ic_D158,T183,1
ic_D158,T197,1
ic_D159,T147,1
ic_D159,T149,1
ic_D159,T150,1
ic_D159,T151,1
ic_D159,T153,1
ic_D159,T155,1
ic_D159,T156,1
ic_D159,T157,1
ic_D159,T187,1
ic_D160,T147,1
ic_D160,T149,1
ic_D160,T150,1
ic_D160,T151,1
ic_D160,T153,1
ic_D160,T155,1
ic_D160,T156,1
ic_D161,T147,1
ic_D161,T149,1
ic_D161,T150,1
ic_D161,T151,1
ic_D161,T153,1
ic_D161,T155,1
ic_D161,T156,1
ic_D162,T89,1
ic_D163,T147,1
ic_D163,T149,1
ic_D163,T150,1
ic_D163,T151,1
ic_D163,T153,1
ic_D163,T155,1
ic_D163,T156,1
ic_D163,T157,1
ic_D164,T7,1
ic_D164,T8,1
ic_D164,T9,1
ic_D164,T10,1
ic_D164,T11,1
ic_D164,T12,1
ic_D164,T132,1
ic_D164,T139,1
ic_D164,T191,1
ic_D165,T110,1
ic_D166,T7,1
ic_D166,T8,1
ic_D166,T9,1
ic_D166,T10,1
ic_D166,T11,1
ic_D166,T12,1
ic_D166,T132,1
ic_D166,T139,1
ic_D166,T191,1
ic_D167,T7,1
ic_D167,T8,1
ic_D167,T9,1
ic_D167,T10,1
ic_D167,T11,1
ic_D167,T12,1
ic_D167,T132,1
ic_D167,T139,1
ic_D167,T191,1
ic_D168,T7,1
ic_D168,T8,1
ic_D168,T9,1
ic_D168,T10,1
ic_D168,T11,1
ic_D168,T12,1
ic_D168,T26,1
ic_D168,T27,1
ic_D168,T28,1
ic_D168,T29,1
ic_D168,T30,1
ic_D168,T31,1
ic_D168,T108,1
ic_D168,T109,1
ic_D168,T132,1
ic_D168,T139,1
ic_D168,T191,1
ic_D169,T109,1
ic_D170,T163,1
ic_D171,T26,1
ic_D171,T27,1
ic_D171,T28,1
ic_D171,T29,1
ic_D171,T30,1
ic_D171,T31,1
ic_D172,T71,1
ic_D172,T201,1
ic_D173,T71,1
ic_D173,T201,1
ic_D174,T45,1
ic_D174,T72,1
ic_D174,T73,1
ic_D174,T75,1
ic_D174,T88,1
ic_D174,T105,1
ic_D174,T129,1
ic_D174,T147,1
ic_D174,T149,1
ic_D174,T150,1
ic_D174,T151,1
ic_D174,T153,1
ic_D174,T155,1
ic_D174,T156,1
ic_D174,T185,1
ic_D174,T187,1
ic_D174,T203,1
ic_D175,T144,1
ic_D176,T1,1
ic_D176,T2,1
ic_D176,T3,1
ic_D176,T20,1
ic_D176,T24,1
ic_D176,T25,1
ic_D176,T41,1
ic_D176,T42,1
ic_D176,T43,1
ic_D176,T44,1
ic_D176,T45,1
ic_D176,T46,1
ic_D176,T67,1
ic_D176,T68,1
ic_D176,T69,1
ic_D176,T70,1
ic_D176,T71,1
ic_D176,T72,1
ic_D176,T73,1
ic_D176,T74,1
ic_D176,T75,1
ic_D176,T76,1
ic_D176,T77,1
ic_D176,T78,1
ic_D176,T79,1
ic_D176,T80,1
ic_D176,T81,1
ic_D176,T82,1
ic_D176,T83,1
ic_D176,T84,1
ic_D176,T85,1
ic_D176,T86,1
ic_D176,T87,1
ic_D176,T88,1
ic_D176,T89,1
ic_D176,T90,1
ic_D176,T91,1
ic_D176,T92,1
ic_D176,T93,1
ic_D176,T94,1
ic_D176,T95,1
ic_D176,T96,1
ic_D176,T97,1
ic_D176,T98,1
ic_D176,T100,1
ic_D176,T101,1
ic_D176,T102,1
ic_D176,T103,1
ic_D176,T104,1
ic_D176,T106,1
ic_D176,T107,1
ic_D176,T108,1
ic_D176,T109,1
ic_D176,T110,1
ic_D176,T111,1
ic_D176,T112,1
ic_D176,T113,1
ic_D176,T114,1
ic_D176,T115,1
ic_D176,T116,1
ic_D176,T117,1
ic_D176,T125,1
ic_D176,T126,1
ic_D176,T127,1
ic_D176,T128,1
ic_D176,T129,1
ic_D176,T130,1
ic_D176,T131,1
ic_D176,T133,1
ic_D176,T134,1
ic_D176,T136,1
ic_D176,T137,1
ic_D176,T141,1
ic_D176,T142,1
ic_D176,T143,1
ic_D176,T144,1
ic_D176,T145,1
ic_D176,T146,1
ic_D176,T148,1
ic_D176,T150,1
ic_D176,T151,1
ic_D176,T152,1
ic_D176,T153,1
ic_D176,T154,1
ic_D176,T157,1
ic_D176,T158,1
ic_D176,T159,1
ic_D176,T160,1
ic_D176,T161,1
ic_D176,T169,1
ic_D176,T170,1
ic_D176,T171,1
ic_D176,T172,1
ic_D176,T173,1
ic_D176,T174,1
ic_D176,T175,1
ic_D176,T176,1
ic_D176,T177,1
ic_D176,T178,1
ic_D176,T179,1
ic_D176,T180,1
ic_D176,T181,1
ic_D176,T182,1
ic_D176,T184,1
ic_D176,T185,1
ic_D176,T186,1
ic_D176,T187,1
ic_D176,T188,1
ic_D176,T189,1
ic_D176,T190,1
ic_D176,T192,1
ic_D176,T193,1
ic_D176,T194,1
ic_D176,T196,1
ic_D176,T198,1
ic_D176,T199,1
ic_D176,T200,1
ic_D176,T201,1
ic_D176,T202,1
ic_D176,T203,1
ic_D176,T204,1
ic_D177,T165,1
ic_D178,T165,1
ic_D179,T4,1
ic_D179,T111,1
ic_D179,T144,1
ic_D179,T145,1
ic_D179,T146,1
ic_D180,T26,1
ic_D180,T27,1
ic_D180,T28,1
ic_D180,T29,1
ic_D180,T30,1
ic_D180,T31,1
ic_D181,T89,1
ic_D182,T56,1
ic_D182,T57,1
ic_D182,T58,1
ic_D182,T59,1
ic_D182,T60,1
ic_D183,T163,1
ic_D184,T188,1
ic_D184,T189,1
ic_D184,T190,1
ic_D185,T169,1
ic_D185,T171,1
ic_D185,T172,1
ic_D185,T174,1
ic_D185,T175,1
ic_D186,T112,1
ic_D187,T26,1
ic_D188,T109,1
ic_D188,T110,1
ic_D189,T8,1
ic_D189,T9,1
ic_D189,T14,1
ic_D189,T16,1
ic_D189,T66,1
ic_D189,T132,1
ic_D189,T139,1
ic_D189,T191,1
ic_D190,T111,1
ic_D191,T7,1
ic_D191,T8,1
ic_D191,T9,1
ic_D191,T10,1
ic_D191,T11,1
ic_D191,T12,1
ic_D191,T132,1
ic_D191,T139,1
ic_D191,T191,1
ic_D192,T8,1
ic_D192,T17,1
ic_D192,T165,1
ic_D193,T7,1
ic_D193,T8,1
ic_D193,T9,1
ic_D193,T10,1
ic_D193,T11,1
ic_D193,T12,1
ic_D193,T132,1
ic_D193,T139,1
ic_D193,T191,1
ic_D194,T69,1
ic_D194,T70,1
ic_D194,T71,1
ic_D194,T73,1
ic_D194,T78,1
ic_D194,T171,1
ic_D194,T174,1
ic_D194,T175,1
ic_D195,T17,1
ic_D195,T18,1
ic_D195,T61,1
ic_D195,T62,1
ic_D195,T63,1
ic_D195,T64,1
ic_D195,T65,1
ic_D195,T95,1
ic_D196,T147,1
ic_D196,T149,1
ic_D196,T150,1
ic_D196,T151,1
ic_D196,T153,1
ic_D196,T155,1
ic_D196,T156,1
ic_D197,T109,1
ic_D197,T110,1
ic_D198,T147,1
ic_D198,T149,1
ic_D198,T150,1
ic_D198,T151,1
ic_D198,T153,1
ic_D198,T155,1
ic_D198,T156,1
ic_D198,T157,1
ic_D198,T187,1
ic_D199,T66,1
ic_D200,T19,1
ic_D201,T26,1
ic_D202,T163,1
ic_D202,T164,1
ic_D203,T169,1
ic_D203,T173,1
ic_D203,T188,1
ic_D203,T189,1
ic_D203,T190,1
ic_D204,T153,1
ic_D205,T7,1
ic_D205,T8,1
ic_D205,T9,1
ic_D205,T10,1
ic_D205,T11,1
ic_D205,T12,1
ic_D205,T84,1
ic_D205,T132,1
ic_D205,T139,1
ic_D205,T191,1
ic_D206,T7,1
ic_D206,T8,1
ic_D206,T9,1
ic_D206,T10,1
ic_D206,T11,1
ic_D206,T12,1
ic_D206,T132,1
ic_D206,T139,1
ic_D206,T191,1
ic_D206,T201,1
ic_D207,T163,1
ic_D207,T164,1
ic_D208,T26,1
ic_D208,T27,1
ic_D208,T28,1
ic_D208,T29,1
ic_D208,T30,1
ic_D208,T31,1
ic_D209,T26,1
ic_D210,T153,1
nr_D1,T17,1
nr_D2,T2,1
nr_D2,T11,1
nr_D3,T2,1
nr_D4,T9,1
nr_D5,T7,1
nr_D6,T1,1
nr_D6,T14,1
nr_D6,T15,1
nr_D6,T16,1
nr_D6,T18,1
nr_D6,T19,1
nr_D6,T20,1
nr_D6,T21,1
nr_D6,T22,1
nr_D7,T2,1
nr_D7,T3,1
nr_D8,T23,1
nr_D9,T24,1
nr_D10,T26,1
nr_D11,T11,1
nr_D12,T23,1
nr_D13,T23,1
nr_D14,T24,1
nr_D15,T7,1
nr_D16,T12,1
nr_D17,T23,1
nr_D18,T2,1
nr_D19,T14,1
nr_D19,T15,1
nr_D19,T16,1
nr_D19,T20,1
nr_D19,T21,1
nr_D19,T22,1
nr_D20,T2,1
nr_D20,T9,1
nr_D21,T14,1
nr_D22,T10,1
nr_D23,T9,1
nr_D24,T25,1
nr_D25,T2,1
nr_D26,T12,1
nr_D27,T2,1
nr_D27,T3,1
nr_D27,T4,1
nr_D27,T5,1
nr_D27,T6,1
nr_D28,T7,1
nr_D28,T9,1
nr_D28,T10,1
nr_D28,T11,1
nr_D29,T9,1
nr_D30,T13,1
nr_D31,T13,1
nr_D32,T11,1
nr_D33,T24,1
nr_D34,T2,1
nr_D35,T23,1
nr_D36,T2,1
nr_D36,T11,1
nr_D37,T11,1
nr_D38,T2,1
nr_D38,T11,1
nr_D39,T9,1
nr_D40,T9,1
nr_D41,T2,1
nr_D42,T9,1
nr_D43,T10,1
nr_D44,T14,1
nr_D44,T15,1
nr_D44,T16,1
nr_D44,T18,1
nr_D44,T20,1
nr_D44,T21,1
nr_D44,T22,1
nr_D45,T2,1
nr_D45,T3,1
nr_D46,T11,1
nr_D47,T2,1
nr_D47,T11,1
nr_D48,T7,1
nr_D49,T17,1
nr_D50,T7,1
nr_D51,T2,1
nr_D51,T3,1
nr_D52,T2,1
nr_D52,T11,1
nr_D53,T2,1
nr_D53,T3,1
nr_D54,T8,1
