head,relation,tail,label
e_D211,interacts,T271,1
e_D31,interacts,T520,1
e_D440,interacts,T341,1
e_D252,interacts,T454,1
e_D260,interacts,T86,1
e_D149,interacts,T241,1
e_D109,interacts,T212,1
e_D273,interacts,T395,1
e_D372,interacts,T535,1
ic_D14,interacts,T54,1
e_D301,interacts,T356,1
ic_D89,interacts,T153,1
e_D41,interacts,T252,1
gpcr_D63,interacts,T30,1
e_D242,interacts,T520,1
e_D431,interacts,T152,1
nr_D51,interacts,T2,1
ic_D176,interacts,T92,1
e_D64,interacts,T82,1
gpcr_D126,interacts,T26,1
ic_D15,interacts,T131,1
e_D230,interacts,T583,1
ic_D55,interacts,T38,1
ic_D124,interacts,T95,1
ic_D172,interacts,T71,1
ic_D94,interacts,T128,1
e_D108,interacts,T90,1
e_D262,interacts,T159,1
ic_D142,interacts,T146,1
e_D372,interacts,T147,1
gpcr_D38,interacts,T2,1
ic_D56,interacts,T153,1
ic_D68,interacts,T30,1
nr_D17,interacts,T23,1
ic_D38,interacts,T188,1
e_D164,interacts,T101,1
gpcr_D98,interacts,T54,1
ic_D144,interacts,T176,1
ic_D159,interacts,T157,1
ic_D79,interacts,T171,1
e_D41,interacts,T647,1
ic_D63,interacts,T69,1
ic_D168,interacts,T29,1
e_D378,interacts,T550,1
ic_D164,interacts,T9,1
e_D198,interacts,T325,1
e_D93,interacts,T608,1
e_D315,interacts,T126,1
e_D90,interacts,T519,1
ic_D14,interacts,T186,1
e_D372,interacts,T490,1
e_D412,interacts,T107,1
ic_D8,interacts,T163,1
ic_D36,interacts,T165,1
gpcr_D184,interacts,T27,1
gpcr_D105,interacts,T25,1
ic_D20,interacts,T159,1
e_D372,interacts,T591,1
e_D218,interacts,T89,1
gpcr_D22,interacts,T4,1
e_D16,interacts,T167,1
e_D262,interacts,T539,1
e_D220,interacts,T93,1
e_D370,interacts,T200,1
e_D158,interacts,T124,1
e_D412,interacts,T97,1
e_D431,interacts,T303,1
ic_D38,interacts,T174,1
ic_D161,interacts,T149,1
e_D146,interacts,T89,1
ic_D61,interacts,T68,1
e_D6,interacts,T3,1
ic_D129,interacts,T109,1
ic_D94,interacts,T119,1
nr_D20,interacts,T2,1
e_D260,interacts,T96,1
e_D431,interacts,T355,1
e_D345,interacts,T324,1
ic_D17,interacts,T109,1
e_D372,interacts,T242,1
e_D378,interacts,T635,1
gpcr_D132,interacts,T52,1
ic_D115,interacts,T187,1
e_D398,interacts,T115,1
ic_D32,interacts,T95,1
e_D101,interacts,T97,1
ic_D93,interacts,T171,1
e_D142,interacts,T109,1
ic_D18,interacts,T33,1
e_D182,interacts,T612,1
nr_D2,interacts,T11,1
e_D8,interacts,T544,1
e_D278,interacts,T519,1
gpcr_D138,interacts,T21,1
e_D262,interacts,T156,1
e_D105,interacts,T86,1
gpcr_D38,interacts,T10,1
e_D131,interacts,T487,1
e_D412,interacts,T252,1
e_D149,interacts,T102,1
ic_D72,interacts,T169,1
e_D392,interacts,T502,1
e_D142,interacts,T409,1
e_D160,interacts,T519,1
ic_D53,interacts,T16,1
ic_D76,interacts,T90,1
ic_D13,interacts,T30,1
e_D131,interacts,T429,1
ic_D3,interacts,T65,1
e_D413,interacts,T95,1
e_D238,interacts,T27,1
ic_D182,interacts,T56,1
e_D262,interacts,T562,1
gpcr_D178,interacts,T52,1
nr_D47,interacts,T11,1
ic_D15,interacts,T134,1
e_D54,interacts,T468,1
nr_D25,interacts,T2,1
e_D142,interacts,T239,1
e_D411,interacts,T97,1
gpcr_D90,interacts,T48,1
e_D93,interacts,T39,1
e_D233,interacts,T99,1
ic_D15,interacts,T152,1
ic_D79,interacts,T175,1
ic_D6,interacts,T32,1
gpcr_D143,interacts,T52,1
ic_D49,interacts,T128,1
e_D88,interacts,T424,1
e_D99,interacts,T396,1
e_D163,interacts,T82,1
e_D64,interacts,T94,1
e_D238,interacts,T398,1
gpcr_D98,interacts,T49,1
ic_D168,interacts,T109,1
gpcr_D79,interacts,T19,1
e_D218,interacts,T86,1
ic_D66,interacts,T26,1
ic_D108,interacts,T139,1
nr_D44,interacts,T16,1
e_D385,interacts,T203,1
ic_D55,interacts,T27,1
e_D2,interacts,T349,1
ic_D94,interacts,T127,1
gpcr_D88,interacts,T46,1
e_D111,interacts,T403,1
e_D142,interacts,T88,1
e_D101,interacts,T109,1
ic_D67,interacts,T37,1
e_D411,interacts,T91,1
ic_D202,interacts,T163,1
e_D246,interacts,T442,1
e_D246,interacts,T424,1
e_D370,interacts,T539,1
ic_D14,interacts,T185,1
ic_D86,interacts,T66,1
nr_D39,interacts,T9,1
ic_D90,interacts,T155,1
ic_D164,interacts,T139,1
ic_D129,interacts,T110,1
ic_D208,interacts,T27,1
gpcr_D6,interacts,T83,1
ic_D111,interacts,T150,1
gpcr_D112,interacts,T19,1
e_D396,interacts,T533,1
e_D184,interacts,T607,1
ic_D59,interacts,T160,1
e_D187,interacts,T401,1
e_D149,interacts,T107,1
e_D190,interacts,T191,1
ic_D59,interacts,T131,1
e_D262,interacts,T331,1
e_D218,interacts,T100,1
gpcr_D157,interacts,T7,1
e_D1,interacts,T549,1
ic_D22,interacts,T4,1
e_D369,interacts,T188,1
gpcr_D142,interacts,T12,1
e_D369,interacts,T343,1
gpcr_D22,interacts,T53,1
e_D350,interacts,T325,1
gpcr_D152,interacts,T17,1
ic_D49,interacts,T178,1
e_D164,interacts,T380,1
e_D42,interacts,T211,1
e_D328,interacts,T581,1
e_D413,interacts,T146,1
gpcr_D59,interacts,T52,1
ic_D144,interacts,T188,1
e_D252,interacts,T23,1
ic_D174,interacts,T151,1
e_D212,interacts,T271,1
gpcr_D165,interacts,T85,1
e_D246,interacts,T658,1
ic_D19,interacts,T27,1
e_D149,interacts,T90,1
e_D431,interacts,T154,1
e_D252,interacts,T457,1
ic_D62,interacts,T26,1
e_D50,interacts,T117,1
gpcr_D44,interacts,T20,1
ic_D20,interacts,T188,1
e_D276,interacts,T407,1
e_D180,interacts,T610,1
e_D262,interacts,T555,1
e_D107,interacts,T202,1
e_D60,interacts,T115,1
e_D16,interacts,T465,1
e_D107,interacts,T585,1
e_D41,interacts,T98,1
e_D2,interacts,T601,1
e_D101,interacts,T104,1
ic_D144,interacts,T130,1
e_D432,interacts,T18,1
e_D371,interacts,T409,1
ic_D189,interacts,T132,1
ic_D121,interacts,T56,1
ic_D164,interacts,T191,1
ic_D176,interacts,T192,1
e_D412,interacts,T146,1
e_D50,interacts,T621,1
gpcr_D212,interacts,T64,1
e_D131,interacts,T435,1
gpcr_D67,interacts,T95,1
e_D115,interacts,T519,1
e_D370,interacts,T340,1
e_D378,interacts,T122,1
ic_D12,interacts,T66,1
e_D370,interacts,T156,1
ic_D66,interacts,T32,1
e_D2,interacts,T227,1
e_D431,interacts,T412,1
gpcr_D185,interacts,T76,1
gpcr_D28,interacts,T12,1
e_D40,interacts,T195,1
ic_D145,interacts,T144,1
ic_D49,interacts,T144,1
e_D96,interacts,T115,1
e_D149,interacts,T88,1
e_D413,interacts,T87,1
e_D286,interacts,T195,1
e_D372,interacts,T614,1
e_D218,interacts,T97,1
ic_D121,interacts,T152,1
ic_D84,interacts,T202,1
e_D325,interacts,T581,1
e_D134,interacts,T519,1
gpcr_D22,interacts,T5,1
e_D130,interacts,T623,1
e_D432,interacts,T573,1
gpcr_D27,interacts,T81,1
gpcr_D24,interacts,T45,1
ic_D108,interacts,T191,1
e_D301,interacts,T355,1
e_D331,interacts,T93,1
gpcr_D193,interacts,T20,1
e_D369,interacts,T157,1
e_D103,interacts,T97,1
e_D40,interacts,T384,1
e_D209,interacts,T271,1
e_D220,interacts,T95,1
e_D412,interacts,T88,1
e_D432,interacts,T343,1
e_D117,interacts,T103,1
ic_D82,interacts,T181,1
ic_D47,interacts,T30,1
e_D430,interacts,T357,1
e_D244,interacts,T400,1
ic_D59,interacts,T188,1
e_D108,interacts,T241,1
gpcr_D180,interacts,T81,1
e_D180,interacts,T607,1
ic_D144,interacts,T172,1
e_D111,interacts,T395,1
e_D131,interacts,T431,1
ic_D2,interacts,T157,1
e_D1,interacts,T171,1
e_D246,interacts,T48,1
e_D246,interacts,T624,1
e_D64,interacts,T622,1
e_D179,interacts,T613,1
gpcr_D26,interacts,T11,1
ic_D47,interacts,T36,1
ic_D176,interacts,T153,1
ic_D20,interacts,T198,1
ic_D14,interacts,T82,1
e_D100,interacts,T519,1
ic_D47,interacts,T132,1
e_D243,interacts,T607,1
ic_D70,interacts,T157,1
ic_D6,interacts,T31,1
e_D131,interacts,T557,1
e_D370,interacts,T305,1
e_D142,interacts,T108,1
e_D175,interacts,T645,1
ic_D175,interacts,T144,1
e_D250,interacts,T581,1
e_D301,interacts,T242,1
e_D167,interacts,T79,1
ic_D38,interacts,T198,1
gpcr_D172,interacts,T19,1
e_D301,interacts,T157,1
ic_D29,interacts,T153,1
e_D41,interacts,T518,1
ic_D82,interacts,T193,1
e_D131,interacts,T402,1
ic_D176,interacts,T179,1
ic_D55,interacts,T33,1
ic_D101,interacts,T22,1
ic_D67,interacts,T135,1
gpcr_D102,interacts,T43,1
gpcr_D78,interacts,T16,1
e_D142,interacts,T556,1
e_D369,interacts,T340,1
e_D149,interacts,T110,1
e_D12,interacts,T195,1
e_D229,interacts,T341,1
e_D69,interacts,T85,1
e_D183,interacts,T607,1
e_D426,interacts,T346,1
gpcr_D101,interacts,T83,1
e_D132,interacts,T93,1
e_D16,interacts,T334,1
e_D181,interacts,T607,1
ic_D25,interacts,T85,1
ic_D103,interacts,T26,1
ic_D66,interacts,T49,1
e_D115,interacts,T520,1
e_D431,interacts,T149,1
ic_D84,interacts,T171,1
e_D180,interacts,T612,1
e_D41,interacts,T82,1
e_D246,interacts,T532,1
e_D371,interacts,T233,1
ic_D66,interacts,T30,1
e_D168,interacts,T91,1
ic_D97,interacts,T106,1
e_D372,interacts,T210,1
e_D378,interacts,T109,1
e_D162,interacts,T519,1
ic_D47,interacts,T10,1
e_D149,interacts,T392,1
e_D29,interacts,T199,1
ic_D94,interacts,T140,1
ic_D83,interacts,T79,1
e_D159,interacts,T93,1
e_D364,interacts,T590,1
e_D430,interacts,T149,1
e_D34,interacts,T520,1
e_D64,interacts,T373,1
e_D139,interacts,T302,1
e_D157,interacts,T164,1
ic_D163,interacts,T155,1
e_D131,interacts,T556,1
ic_D176,interacts,T107,1
gpcr_D115,interacts,T17,1
gpcr_D143,interacts,T19,1
e_D378,interacts,T98,1
ic_D82,interacts,T146,1
e_D140,interacts,T613,1
e_D339,interacts,T82,1
ic_D93,interacts,T181,1
ic_D20,interacts,T154,1
e_D38,interacts,T94,1
ic_D82,interacts,T188,1
e_D167,interacts,T599,1
nr_D43,interacts,T10,1
e_D131,interacts,T233,1
ic_D198,interacts,T149,1
e_D285,interacts,T496,1
gpcr_D186,interacts,T78,1
ic_D14,interacts,T141,1
e_D81,interacts,T605,1
ic_D61,interacts,T181,1
e_D260,interacts,T252,1
e_D187,interacts,T27,1
ic_D69,interacts,T33,1
e_D264,interacts,T520,1
e_D238,interacts,T376,1
e_D246,interacts,T423,1
e_D369,interacts,T294,1
e_D353,interacts,T233,1
e_D301,interacts,T535,1
nr_D38,interacts,T2,1
e_D292,interacts,T115,1
ic_D20,interacts,T130,1
gpcr_D76,interacts,T16,1
e_D165,interacts,T373,1
e_D301,interacts,T303,1
ic_D135,interacts,T181,1
e_D71,interacts,T233,1
e_D369,interacts,T355,1
ic_D144,interacts,T144,1
ic_D122,interacts,T8,1
e_D254,interacts,T233,1
ic_D49,interacts,T130,1
ic_D14,interacts,T71,1
e_D164,interacts,T111,1
e_D111,interacts,T406,1
ic_D80,interacts,T69,1
e_D262,interacts,T355,1
e_D244,interacts,T406,1
e_D301,interacts,T187,1
e_D411,interacts,T100,1
e_D34,interacts,T211,1
e_D87,interacts,T424,1
gpcr_D49,interacts,T17,1
e_D369,interacts,T153,1
gpcr_D18,interacts,T18,1
e_D40,interacts,T16,1
e_D54,interacts,T638,1
e_D213,interacts,T347,1
e_D218,interacts,T96,1
e_D304,interacts,T641,1
ic_D86,interacts,T50,1
ic_D159,interacts,T187,1
gpcr_D204,interacts,T23,1
e_D317,interacts,T399,1
e_D1,interacts,T285,1
ic_D61,interacts,T67,1
ic_D147,interacts,T150,1
ic_D18,interacts,T27,1
e_D111,interacts,T27,1
ic_D59,interacts,T147,1
gpcr_D217,interacts,T63,1
e_D301,interacts,T343,1
ic_D208,interacts,T30,1
e_D65,interacts,T610,1
gpcr_D157,interacts,T4,1
ic_D98,interacts,T106,1
e_D50,interacts,T205,1
e_D267,interacts,T519,1
e_D231,interacts,T589,1
e_D369,interacts,T360,1
gpcr_D161,interacts,T22,1
gpcr_D44,interacts,T17,1
e_D432,interacts,T490,1
e_D369,interacts,T160,1
e_D50,interacts,T145,1
gpcr_D173,interacts,T5,1
e_D370,interacts,T147,1
ic_D100,interacts,T66,1
e_D118,interacts,T212,1
ic_D61,interacts,T128,1
ic_D82,interacts,T133,1
e_D431,interacts,T155,1
e_D330,interacts,T519,1
ic_D57,interacts,T47,1
ic_D152,interacts,T145,1
ic_D84,interacts,T179,1
e_D306,interacts,T376,1
e_D69,interacts,T98,1
gpcr_D119,interacts,T4,1
ic_D47,interacts,T39,1
e_D91,interacts,T238,1
e_D164,interacts,T99,1
e_D27,interacts,T319,1
ic_D57,interacts,T48,1
gpcr_D143,interacts,T16,1
ic_D102,interacts,T26,1
e_D262,interacts,T327,1
gpcr_D20,interacts,T4,1
e_D210,interacts,T271,1
ic_D10,interacts,T153,1
ic_D202,interacts,T164,1
e_D233,interacts,T88,1
ic_D13,interacts,T31,1
gpcr_D74,interacts,T22,1
e_D164,interacts,T103,1
e_D372,interacts,T185,1
e_D77,interacts,T318,1
ic_D4,interacts,T7,1
e_D255,interacts,T440,1
e_D346,interacts,T325,1
e_D125,interacts,T519,1
e_D385,interacts,T204,1
ic_D64,interacts,T36,1
ic_D121,interacts,T148,1
ic_D2,interacts,T164,1
nr_D31,interacts,T13,1
e_D50,interacts,T546,1
e_D306,interacts,T396,1
ic_D176,interacts,T180,1
e_D301,interacts,T147,1
e_D18,interacts,T350,1
e_D262,interacts,T6,1
e_D437,interacts,T589,1
ic_D15,interacts,T127,1
e_D117,interacts,T88,1
e_D42,interacts,T214,1
e_D158,interacts,T122,1
ic_D176,interacts,T67,1
e_D329,interacts,T164,1
e_D54,interacts,T473,1
nr_D22,interacts,T10,1
e_D105,interacts,T97,1
e_D260,interacts,T98,1
gpcr_D18,interacts,T24,1
nr_D44,interacts,T14,1
e_D442,interacts,T91,1
e_D41,interacts,T86,1
e_D69,interacts,T380,1
e_D93,interacts,T613,1
ic_D176,interacts,T187,1
e_D301,interacts,T160,1
e_D41,interacts,T28,1
e_D369,interacts,T154,1
e_D101,interacts,T84,1
e_D369,interacts,T322,1
e_D280,interacts,T520,1
e_D99,interacts,T640,1
e_D105,interacts,T92,1
ic_D14,interacts,T91,1
gpcr_D166,interacts,T33,1
e_D164,interacts,T96,1
gpcr_D178,interacts,T16,1
ic_D14,interacts,T196,1
ic_D121,interacts,T131,1
e_D326,interacts,T16,1
gpcr_D49,interacts,T19,1
gpcr_D46,interacts,T84,1
gpcr_D30,interacts,T79,1
e_D131,interacts,T264,1
e_D1,interacts,T60,1
e_D111,interacts,T432,1
e_D108,interacts,T99,1
gpcr_D77,interacts,T21,1
e_D69,interacts,T83,1
ic_D142,interacts,T145,1
e_D52,interacts,T519,1
ic_D39,interacts,T171,1
nr_D44,interacts,T21,1
ic_D108,interacts,T15,1
e_D29,interacts,T131,1
gpcr_D161,interacts,T16,1
e_D54,interacts,T637,1
ic_D64,interacts,T31,1
e_D371,interacts,T27,1
ic_D33,interacts,T99,1
e_D16,interacts,T117,1
ic_D49,interacts,T142,1
e_D142,interacts,T380,1
ic_D68,interacts,T36,1
e_D274,interacts,T376,1
e_D256,interacts,T214,1
e_D164,interacts,T392,1
ic_D19,interacts,T30,1
e_D69,interacts,T635,1
e_D208,interacts,T237,1
e_D360,interacts,T527,1
gpcr_D59,interacts,T51,1
e_D431,interacts,T340,1
ic_D179,interacts,T145,1
e_D279,interacts,T582,1
e_D91,interacts,T125,1
ic_D187,interacts,T26,1
e_D41,interacts,T91,1
ic_D84,interacts,T180,1
ic_D176,interacts,T98,1
e_D176,interacts,T352,1
e_D54,interacts,T134,1
ic_D18,interacts,T32,1
e_D16,interacts,T14,1
gpcr_D40,interacts,T77,1
e_D16,interacts,T486,1
e_D339,interacts,T85,1
gpcr_D214,interacts,T64,1
e_D12,interacts,T542,1
e_D441,interacts,T484,1
gpcr_D95,interacts,T23,1
e_D358,interacts,T395,1
gpcr_D68,interacts,T4,1
ic_D7,interacts,T4,1
e_D337,interacts,T334,1
e_D411,interacts,T96,1
e_D288,interacts,T271,1
e_D262,interacts,T161,1
gpcr_D178,interacts,T7,1
e_D360,interacts,T629,1
e_D1,interacts,T22,1
gpcr_D178,interacts,T6,1
nr_D27,interacts,T6,1
e_D289,interacts,T520,1
e_D117,interacts,T657,1
ic_D94,interacts,T161,1
e_D427,interacts,T302,1
ic_D14,interacts,T88,1
e_D142,interacts,T383,1
ic_D20,interacts,T145,1
e_D71,interacts,T640,1
e_D252,interacts,T594,1
ic_D49,interacts,T150,1
gpcr_D7,interacts,T27,1
ic_D84,interacts,T145,1
ic_D70,interacts,T127,1
e_D237,interacts,T520,1
e_D142,interacts,T393,1
e_D29,interacts,T137,1
e_D105,interacts,T635,1
e_D194,interacts,T189,1
ic_D161,interacts,T155,1
e_D304,interacts,T408,1
e_D432,interacts,T151,1
ic_D152,interacts,T4,1
ic_D14,interacts,T109,1
ic_D55,interacts,T39,1
e_D233,interacts,T550,1
e_D22,interacts,T119,1
ic_D176,interacts,T115,1
ic_D20,interacts,T133,1
nr_D7,interacts,T2,1
e_D179,interacts,T609,1
e_D301,interacts,T359,1
e_D34,interacts,T320,1
e_D8,interacts,T515,1
ic_D64,interacts,T32,1
e_D142,interacts,T103,1
e_D50,interacts,T427,1
e_D71,interacts,T400,1
e_D182,interacts,T302,1
nr_D46,interacts,T11,1
ic_D174,interacts,T45,1
e_D378,interacts,T146,1
e_D131,interacts,T641,1
ic_D206,interacts,T132,1
gpcr_D22,interacts,T50,1
ic_D180,interacts,T31,1
e_D254,interacts,T211,1
ic_D14,interacts,T203,1
e_D262,interacts,T155,1
e_D273,interacts,T406,1
e_D164,interacts,T89,1
gpcr_D136,interacts,T24,1
ic_D167,interacts,T12,1
e_D358,interacts,T409,1
e_D430,interacts,T535,1
ic_D20,interacts,T157,1
e_D69,interacts,T95,1
ic_D10,interacts,T131,1
gpcr_D9,interacts,T27,1
e_D50,interacts,T167,1
e_D233,interacts,T146,1
ic_D64,interacts,T26,1
e_D294,interacts,T583,1
ic_D176,interacts,T146,1
e_D41,interacts,T657,1
e_D371,interacts,T395,1
e_D358,interacts,T400,1
ic_D82,interacts,T142,1
e_D255,interacts,T42,1
e_D140,interacts,T605,1
e_D71,interacts,T409,1
e_D69,interacts,T88,1
gpcr_D152,interacts,T18,1
ic_D144,interacts,T146,1
ic_D72,interacts,T190,1
e_D372,interacts,T294,1
e_D142,interacts,T99,1
ic_D20,interacts,T150,1
ic_D179,interacts,T4,1
ic_D144,interacts,T190,1
e_D165,interacts,T32,1
e_D262,interacts,T481,1
e_D108,interacts,T82,1
e_D108,interacts,T83,1
ic_D72,interacts,T175,1
e_D269,interacts,T519,1
ic_D176,interacts,T182,1
e_D301,interacts,T150,1
gpcr_D91,interacts,T51,1
e_D117,interacts,T635,1
ic_D3,interacts,T64,1
gpcr_D128,interacts,T45,1
e_D233,interacts,T83,1
e_D191,interacts,T164,1
gpcr_D202,interacts,T6,1
ic_D94,interacts,T159,1
ic_D174,interacts,T147,1
e_D12,interacts,T66,1
e_D111,interacts,T417,1
e_D369,interacts,T242,1
e_D1,interacts,T223,1
ic_D10,interacts,T150,1
ic_D28,interacts,T149,1
e_D431,interacts,T151,1
gpcr_D174,interacts,T16,1
ic_D161,interacts,T147,1
e_D233,interacts,T252,1
ic_D84,interacts,T146,1
gpcr_D49,interacts,T45,1
gpcr_D64,interacts,T30,1
e_D131,interacts,T291,1
e_D255,interacts,T78,1
gpcr_D78,interacts,T18,1
ic_D67,interacts,T30,1
ic_D191,interacts,T9,1
e_D142,interacts,T224,1
ic_D82,interacts,T67,1
e_D432,interacts,T147,1
e_D114,interacts,T62,1
nr_D11,interacts,T11,1
ic_D38,interacts,T172,1
gpcr_D223,interacts,T55,1
ic_D163,interacts,T147,1
ic_D195,interacts,T18,1
ic_D210,interacts,T153,1
e_D69,interacts,T84,1
ic_D168,interacts,T26,1
e_D105,interacts,T28,1
e_D215,interacts,T520,1
gpcr_D217,interacts,T64,1
e_D301,interacts,T331,1
ic_D176,interacts,T100,1
e_D374,interacts,T222,1
gpcr_D22,interacts,T20,1
e_D320,interacts,T424,1
gpcr_D1,interacts,T59,1
ic_D176,interacts,T170,1
e_D117,interacts,T93,1
ic_D155,interacts,T167,1
e_D136,interacts,T191,1
e_D374,interacts,T645,1
e_D370,interacts,T591,1
e_D119,interacts,T520,1
ic_D82,interacts,T171,1
e_D105,interacts,T105,1
