drug_id,target_id,interaction,drug_name,target_name
DB00337,P01579,1,DB00337,P01579
DB00337,P08684,1,DB00337,P08684
DB00337,P48454,1,DB00337,P48454
DB00337,P60568,1,DB00337,P60568
DB00580,P23280,1,DB00580,P23280
DB00580,P35218,1,DB00580,P35218
DB00580,Q9Y2D0,1,DB00580,Q9Y2D0
DB00580,P23219,1,DB00580,P23219
DB00580,P22748,1,DB00580,P22748
DB00580,P35354,1,DB00580,P35354
DB00580,O43570,1,DB00580,O43570
DB00580,Q16790,1,DB00580,Q16790
DB00580,P41595,1,DB00580,P41595
DB00580,P11712,1,DB00580,P11712
DB00580,Q8N1Q1,1,DB00580,Q8N1Q1
DB00580,O60656,1,DB00580,O60656
DB00580,P33261,1,DB00580,P33261
DB00580,Q9ULX7,1,DB00580,Q9ULX7
DB00580,P00918,1,DB00580,P00918
DB00580,P00915,1,DB00580,P00915
DB00580,P43166,1,DB00580,P43166
DB00580,P07451,1,DB00580,P07451
DB00580,P00403,1,DB00580,P00403
DB00580,P23975,1,DB00580,P23975
DB09395,P00915,1,DB09395,P00915
DB00341,Q12809,1,DB00341,Q12809
DB00341,P35367,1,DB00341,P35367
DB00341,Q02763,1,DB00341,Q02763
DB00582,Q01740,1,DB00582,Q01740
DB00582,P23219,1,DB00582,P23219
DB00582,P11712,1,DB00582,P11712
DB00582,P20815,1,DB00582,P20815
DB00582,P31513,1,DB00582,P31513
DB00582,P33261,1,DB00582,P33261
DB00582,P08684,1,DB00582,P08684
DB00582,P24462,1,DB00582,P24462
DB00345,P53985,1,DB00345,P53985
DB00345,Q9Y694,1,DB00345,Q9Y694
DB00345,Q9Y6L6,1,DB00345,Q9Y6L6
DB00345,P46721,1,DB00345,P46721
DB00345,Q92887,1,DB00345,Q92887
DB00345,Q4U2R8,1,DB00345,Q4U2R8
DB00345,O76082,1,DB00345,O76082
DB00345,Q9H015,1,DB00345,Q9H015
DB00345,P08183,1,DB00345,P08183
DB00345,Q9NSA0,1,DB00345,Q9NSA0
DB00345,P33527,1,DB00345,P33527
DB00345,Q9UIG8,1,DB00345,Q9UIG8
DB00345,O15244,1,DB00345,O15244
DB00345,O15245,1,DB00345,O15245
DB00345,Q8TCC7,1,DB00345,Q8TCC7
DB00104,P30874,1,DB00104,P30874
DB00104,P30872,1,DB00104,P30872
DB00104,P32745,1,DB00104,P32745
DB00104,P35372,1,DB00104,P35372
DB00104,P35346,1,DB00104,P35346
DB00104,P05164,1,DB00104,P05164
DB00346,Q12809,1,DB00346,Q12809
DB00346,P25100,1,DB00346,P25100
DB00346,P35368,1,DB00346,P35368
DB00346,P35348,1,DB00346,P35348
DB00346,P08684,1,DB00346,P08684
DB00588,P04150,1,DB00588,P04150
DB00588,P06401,1,DB00588,P06401
DB00588,P08185,1,DB00588,P08185
DB00588,P47712,1,DB00588,P47712
DB00588,P20815,1,DB00588,P20815
DB00588,P08235,1,DB00588,P08235
DB00588,P24462,1,DB00588,P24462
DB00343,O95180,1,DB00343,O95180
DB00343,Q12809,1,DB00343,Q12809
DB00343,Q9NY46,1,DB00343,Q9NY46
DB00343,P46098,1,DB00343,P46098
DB00343,P28223,1,DB00343,P28223
DB00343,Q06432,1,DB00343,Q06432
DB00343,P08183,1,DB00343,P08183
DB00343,P11712,1,DB00343,P11712
DB00343,Q13698,1,DB00343,Q13698
DB00343,Q13936,1,DB00343,Q13936
DB00343,P20815,1,DB00343,P20815
DB00343,P35498,1,DB00343,P35498
DB00343,P33261,1,DB00343,P33261
DB00343,P08684,1,DB00343,P08684
DB00343,O15245,1,DB00343,O15245
DB00343,Q99250,1,DB00343,Q99250
DB00343,P24462,1,DB00343,P24462
DB00343,P10635,1,DB00343,P10635
DB00343,P10632,1,DB00343,P10632
DB00585,P25021,1,DB00585,P25021
DB00585,P06276,1,DB00585,P06276
DB00585,P22303,1,DB00585,P22303
DB00585,P08183,1,DB00585,P08183
DB00344,P08912,1,DB00344,P08912
DB00344,Q12809,1,DB00344,Q12809
DB00344,P11229,1,DB00344,P11229
DB00344,P28223,1,DB00344,P28223
DB00344,P0DMS8,1,DB00344,P0DMS8
DB00344,P35367,1,DB00344,P35367
DB00344,P08172,1,DB00344,P08172
DB00344,P08173,1,DB00344,P08173
DB00344,P08183,1,DB00344,P08183
DB00344,P41595,1,DB00344,P41595
DB00344,P28335,1,DB00344,P28335
DB00344,Q01959,1,DB00344,Q01959
DB00344,P20309,1,DB00344,P20309
DB00344,P31645,1,DB00344,P31645
DB00344,P10635,1,DB00344,P10635
DB00344,P23975,1,DB00344,P23975
DB00586,P25024,1,DB00586,P25024
DB00586,P78348,1,DB00586,P78348
DB00586,P02768,1,DB00586,P02768
DB00586,P02766,1,DB00586,P02766
DB00586,O43526,1,DB00586,O43526
DB00586,O43525,1,DB00586,O43525
DB00586,P23219,1,DB00586,P23219
DB00586,Q9HAW7,1,DB00586,Q9HAW7
DB00586,Q9HAW8,1,DB00586,Q9HAW8
DB00586,P42330,1,DB00586,P42330
DB00586,O15439,1,DB00586,O15439
DB00586,P22309,1,DB00586,P22309
DB00586,P09917,1,DB00586,P09917
DB00586,Q4U2R8,1,DB00586,Q4U2R8
DB00586,P35354,1,DB00586,P35354
DB00586,P16662,1,DB00586,P16662
DB00586,P08183,1,DB00586,P08183
DB00586,Q9NSA0,1,DB00586,Q9NSA0
DB00586,P19224,1,DB00586,P19224
DB00586,P11712,1,DB00586,P11712
DB00586,P33527,1,DB00586,P33527
DB00586,O60218,1,DB00586,O60218
DB00586,P20813,1,DB00586,P20813
DB00586,O60656,1,DB00586,O60656
DB00586,P35499,1,DB00586,P35499
DB00586,P04798,1,DB00586,P04798
DB00586,P37231,1,DB00586,P37231
DB00586,P33260,1,DB00586,P33260
DB00586,P33261,1,DB00586,P33261
DB00586,P10145,1,DB00586,P10145
DB00586,P05177,1,DB00586,P05177
DB00586,P05181,1,DB00586,P05181
DB00586,Q9NYB5,1,DB00586,Q9NYB5
DB00586,Q8TCC7,1,DB00586,Q8TCC7
DB00586,Q9UHC3,1,DB00586,Q9UHC3
DB00586,P10632,1,DB00586,P10632
DB00349,P48169,1,DB00349,P48169
DB00349,P78334,1,DB00349,P78334
DB00349,Q16445,1,DB00349,Q16445
DB00349,P34903,1,DB00349,P34903
DB00349,P30531,1,DB00349,P30531
DB00349,Q99928,1,DB00349,Q99928
DB00349,P08183,1,DB00349,P08183
DB00349,P14867,1,DB00349,P14867
DB00349,P20813,1,DB00349,P20813
DB00349,P18505,1,DB00349,P18505
DB00349,P18507,1,DB00349,P18507
DB00349,O00591,1,DB00349,O00591
DB00349,O14764,1,DB00349,O14764
DB00349,Q9UN88,1,DB00349,Q9UN88
DB00349,P47870,1,DB00349,P47870
DB00349,P47869,1,DB00349,P47869
DB00349,P33260,1,DB00349,P33260
DB00349,P33261,1,DB00349,P33261
DB00349,P08684,1,DB00349,P08684
DB00349,P31644,1,DB00349,P31644
DB00349,P28472,1,DB00349,P28472
DB00349,Q8N1C3,1,DB00349,Q8N1C3
DB00349,P10635,1,DB00349,P10635
DB01438,Q9Y5Y9,1,DB01438,Q9Y5Y9
DB01438,Q9NY46,1,DB01438,Q9NY46
DB01438,Q14524,1,DB01438,Q14524
DB01438,Q15858,1,DB01438,Q15858
DB01438,P35499,1,DB01438,P35499
DB01438,P35498,1,DB01438,P35498
DB01438,Q01118,1,DB01438,Q01118
DB01438,Q99250,1,DB01438,Q99250
DB01438,Q9UI33,1,DB01438,Q9UI33
DB01438,Q9UQD0,1,DB01438,Q9UQD0
DB00347,O43497,1,DB00347,O43497
DB00347,P11712,1,DB00347,P11712
DB00347,P33261,1,DB00347,P33261
DB00347,P08684,1,DB00347,P08684
DB00347,P05181,1,DB00347,P05181
DB00347,P10632,1,DB00347,P10632
DB00589,P21918,1,DB00589,P21918
DB00589,P21917,1,DB00589,P21917
DB00589,P08913,1,DB00589,P08913
DB00589,P25021,1,DB00589,P25021
DB00589,P50406,1,DB00589,P50406
DB00589,P08908,1,DB00589,P08908
DB00589,P28222,1,DB00589,P28222
DB00589,P28223,1,DB00589,P28223
DB00589,P28221,1,DB00589,P28221
DB00589,P25100,1,DB00589,P25100
DB00589,P35368,1,DB00589,P35368
DB00589,P35367,1,DB00589,P35367
DB00589,P14416,1,DB00589,P14416
DB00589,P35348,1,DB00589,P35348
DB00589,P18825,1,DB00589,P18825
DB00589,P41595,1,DB00589,P41595
DB00589,P08588,1,DB00589,P08588
DB00589,P28335,1,DB00589,P28335
DB00589,P21728,1,DB00589,P21728
DB00589,P18089,1,DB00589,P18089
DB00589,P35462,1,DB00589,P35462
DB00589,P07550,1,DB00589,P07550
DB00589,P10635,1,DB00589,P10635
DB04946,P21918,1,DB04946,P21918
DB04946,P21917,1,DB04946,P21917
DB04946,P08913,1,DB04946,P08913
DB04946,P50406,1,DB04946,P50406
DB04946,P08908,1,DB04946,P08908
DB04946,P11229,1,DB04946,P11229
DB04946,P28222,1,DB04946,P28222
DB04946,P28223,1,DB04946,P28223
DB04946,P28221,1,DB04946,P28221
DB04946,P35367,1,DB04946,P35367
DB04946,P14416,1,DB04946,P14416
DB04946,P35348,1,DB04946,P35348
DB04946,P18825,1,DB04946,P18825
DB04946,P08172,1,DB04946,P08172
DB04946,P08173,1,DB04946,P08173
DB04946,P32239,1,DB04946,P32239
DB04946,P28335,1,DB04946,P28335
DB04946,P21728,1,DB04946,P21728
DB04946,Q01959,1,DB04946,Q01959
DB04946,P18089,1,DB04946,P18089
DB04946,P35462,1,DB04946,P35462
DB04946,P34969,1,DB04946,P34969
DB04946,P24462,1,DB04946,P24462
DB04946,Q99720,1,DB04946,Q99720
DB04946,P23975,1,DB04946,P23975
DB00590,P08913,1,DB00590,P08913
DB00590,Q12809,1,DB00590,Q12809
DB00590,P02763,1,DB00590,P02763
DB00590,Q9NS40,1,DB00590,Q9NS40
DB00590,P25100,1,DB00590,P25100
DB00590,P35368,1,DB00590,P35368
DB00590,P35348,1,DB00590,P35348
DB00590,P18825,1,DB00590,P18825
DB00590,P08183,1,DB00590,P08183
DB00590,P41595,1,DB00590,P41595
DB00590,P28335,1,DB00590,P28335
DB00590,Q01959,1,DB00590,Q01959
DB00590,P33261,1,DB00590,P33261
DB00590,P07550,1,DB00590,P07550
DB00590,P31645,1,DB00590,P31645
DB00590,P03956,1,DB00590,P03956
DB00590,Q9H252,1,DB00590,Q9H252
DB00590,P10635,1,DB00590,P10635
DB00591,P04150,1,DB00591,P04150
DB00591,P08185,1,DB00591,P08185
DB00591,P47712,1,DB00591,P47712
DB00594,P37088,1,DB00594,P37088
DB00594,P78348,1,DB00594,P78348
DB00594,Q9H015,1,DB00594,Q9H015
DB00594,P19801,1,DB00594,P19801
DB00594,O15244,1,DB00594,O15244
DB00594,O15245,1,DB00594,O15245
DB00594,Q9UHC3,1,DB00594,Q9UHC3
DB00594,P21397,1,DB00594,P21397
DB00594,P51168,1,DB00594,P51168
DB00594,P29274,1,DB00594,P29274
DB00594,P51170,1,DB00594,P51170
DB00594,P51172,1,DB00594,P51172
DB01200,P21918,1,DB01200,P21918
DB01200,P21917,1,DB01200,P21917
DB01200,P08913,1,DB01200,P08913
DB01200,P50406,1,DB01200,P50406
DB01200,P08908,1,DB01200,P08908
DB01200,P28222,1,DB01200,P28222
DB01200,P28223,1,DB01200,P28223
DB01200,P28221,1,DB01200,P28221
DB01200,P25100,1,DB01200,P25100
DB01200,P35368,1,DB01200,P35368
DB01200,P14416,1,DB01200,P14416
DB01200,P35348,1,DB01200,P35348
DB01200,P18825,1,DB01200,P18825
DB01200,P41595,1,DB01200,P41595
DB01200,P08588,1,DB01200,P08588
DB01200,P28335,1,DB01200,P28335
DB01200,P21728,1,DB01200,P21728
DB01200,P18089,1,DB01200,P18089
DB01200,P35462,1,DB01200,P35462
DB01200,P34969,1,DB01200,P34969
DB01200,P08684,1,DB01200,P08684
DB01200,P07550,1,DB01200,P07550
DB00353,P28566,1,DB00353,P28566
DB00353,P08913,1,DB00353,P08913
DB00353,P50406,1,DB00353,P50406
DB00353,P08908,1,DB00353,P08908
DB00353,P28223,1,DB00353,P28223
DB00353,P14416,1,DB00353,P14416
DB00353,P30939,1,DB00353,P30939
DB00353,P41595,1,DB00353,P41595
DB00353,P28335,1,DB00353,P28335
DB00353,P21728,1,DB00353,P21728
DB00353,P18089,1,DB00353,P18089
DB00353,P35462,1,DB00353,P35462
DB00353,P08684,1,DB00353,P08684
DB00353,P10635,1,DB00353,P10635
DB00595,Q9Y694,1,DB00595,Q9Y694
DB00595,Q4U2R8,1,DB00595,Q4U2R8
DB00595,Q9NSA0,1,DB00595,Q9NSA0
DB00595,Q8TCC7,1,DB00595,Q8TCC7
DB04711,P02768,1,DB04711,P02768
DB04953,P22310,1,DB04953,P22310
DB04953,P11245,1,DB04953,P11245
DB04953,O43526,1,DB04953,O43526
DB04953,O43525,1,DB04953,O43525
DB04953,P22309,1,DB04953,P22309
DB04953,P56696,1,DB04953,P56696
DB04953,Q9NR82,1,DB04953,Q9NR82
DB04953,O60656,1,DB04953,O60656
DB04953,P35503,1,DB04953,P35503
DB04953,P11509,1,DB04953,P11509
DB00350,P23219,1,DB00350,P23219
DB00350,Q14654,1,DB00350,Q14654
DB00350,P48048,1,DB00350,P48048
DB00350,O60706,1,DB00350,O60706
DB00351,P04150,1,DB00351,P04150
DB00351,P06401,1,DB00351,P06401
DB00351,P08183,1,DB00351,P08183
DB00351,P11712,1,DB00351,P11712
DB00593,O43497,1,DB00593,O43497
DB00593,Q9HB55,1,DB00593,Q9HB55
DB00593,P20815,1,DB00593,P20815
DB00593,P05181,1,DB00593,P05181
DB00593,P24462,1,DB00593,P24462
DB00356,Q12791,1,DB00356,Q12791
DB00356,P29475,1,DB00356,P29475
DB00356,O15554,1,DB00356,O15554
DB00356,P04798,1,DB00356,P04798
DB00356,P08684,1,DB00356,P08684
DB00356,P05177,1,DB00356,P05177
DB00356,P05181,1,DB00356,P05181
DB00356,P10635,1,DB00356,P10635
DB00356,P11509,1,DB00356,P11509
DB00598,P08908,1,DB00598,P08908
DB00598,P25100,1,DB00598,P25100
DB00598,P35368,1,DB00598,P35368
DB00598,P35348,1,DB00598,P35348
DB00598,P41595,1,DB00598,P41595
DB00598,P08588,1,DB00598,P08588
DB00598,Q01959,1,DB00598,Q01959
DB00598,P07550,1,DB00598,P07550
DB00598,Q99720,1,DB00598,Q99720
DB00598,P10635,1,DB00598,P10635
DB00598,P23975,1,DB00598,P23975
DB01204,Q06187,1,DB01204,Q06187
DB01204,Q12809,1,DB01204,Q12809
DB01204,P00533,1,DB01204,P00533
DB01204,P11229,1,DB01204,P11229
DB01204,P06241,1,DB01204,P06241
DB01204,Q92887,1,DB01204,Q92887
DB01204,P11388,1,DB01204,P11388
DB01204,P04626,1,DB01204,P04626
DB01204,Q9UNQ0,1,DB01204,Q9UNQ0
DB01204,P08172,1,DB01204,P08172
DB01204,P08173,1,DB01204,P08173
DB01204,P11309,1,DB01204,P11309
DB01204,P08183,1,DB01204,P08183
DB01204,P33527,1,DB01204,P33527
DB01204,P28335,1,DB01204,P28335
DB01204,Q16678,1,DB01204,Q16678
DB01204,O15244,1,DB01204,O15244
DB01204,P05181,1,DB01204,P05181
DB01204,O15245,1,DB01204,O15245
DB01204,O75751,1,DB01204,O75751
DB01204,Q86VL8,1,DB01204,Q86VL8
DB01204,Q96FL8,1,DB01204,Q96FL8
DB01204,P23975,1,DB01204,P23975
DB00115,P42898,1,DB00115,P42898
DB00115,O60494,1,DB00115,O60494
DB00115,Q9Y4U1,1,DB00115,Q9Y4U1
DB00115,Q9UBK8,1,DB00115,Q9UBK8
DB00115,Q9BXJ7,1,DB00115,Q9BXJ7
DB00115,P20062,1,DB00115,P20062
DB00115,P20061,1,DB00115,P20061
DB00115,Q99707,1,DB00115,Q99707
DB00357,P24557,1,DB00357,P24557
DB00357,P05108,1,DB00357,P05108
DB00357,P33261,1,DB00357,P33261
DB00357,P08684,1,DB00357,P08684
DB00357,P05177,1,DB00357,P05177
DB00357,P11511,1,DB00357,P11511
DB01203,P13945,1,DB01203,P13945
DB01203,P08588,1,DB01203,P08588
DB01203,P07550,1,DB01203,P07550
DB01202,O43497,1,DB01202,O43497
DB01202,Q92887,1,DB01202,Q92887
DB01202,P35498,1,DB01202,P35498
DB01202,P00915,1,DB01202,P00915
DB01202,Q00975,1,DB01202,Q00975
DB01208,Q12809,1,DB01208,Q12809
DB01208,Q92887,1,DB01208,Q92887
DB01208,O76082,1,DB01208,O76082
DB01208,P11388,1,DB01208,P11388
DB00358,Q12809,1,DB00358,Q12809
DB00358,P06276,1,DB00358,P06276
DB00358,P22303,1,DB00358,P22303
DB00358,P30542,1,DB00358,P30542
DB00358,P08183,1,DB00358,P08183
DB00358,P69905,1,DB00358,P69905
DB00358,P23415,1,DB00358,P23415
DB00358,P08684,1,DB00358,P08684
DB00358,P10635,1,DB00358,P10635
DB00358,P29274,1,DB00358,P29274
DB00358,P11511,1,DB00358,P11511
DB00359,O14965,1,DB00359,O14965
DB00359,P28223,1,DB00359,P28223
DB00359,Q9GZV3,1,DB00359,Q9GZV3
DB00359,P41595,1,DB00359,P41595
DB00359,P11712,1,DB00359,P11712
DB00359,P08684,1,DB00359,P08684
DB00359,P05181,1,DB00359,P05181
DB00359,P10632,1,DB00359,P10632
DB01205,P48169,1,DB01205,P48169
DB01205,P78334,1,DB01205,P78334
DB01205,Q16445,1,DB01205,Q16445
DB01205,P34903,1,DB01205,P34903
DB01205,Q99928,1,DB01205,Q99928
DB01205,P14867,1,DB01205,P14867
DB01205,P18505,1,DB01205,P18505
DB01205,P18507,1,DB01205,P18507
DB01205,O00591,1,DB01205,O00591
DB01205,O14764,1,DB01205,O14764
DB01205,Q9UN88,1,DB01205,Q9UN88
DB01205,P47870,1,DB01205,P47870
DB01205,P47869,1,DB01205,P47869
DB01205,P31644,1,DB01205,P31644
DB01205,P28472,1,DB01205,P28472
DB01205,Q8N1C3,1,DB01205,Q8N1C3
DB00360,P07101,1,DB00360,P07101
DB00360,P35354,1,DB00360,P35354
DB00360,P29475,1,DB00360,P29475
DB00360,P00439,1,DB00360,P00439
DB00363,P28566,1,DB00363,P28566
DB00363,P21918,1,DB00363,P21918
DB00363,P21917,1,DB00363,P21917
DB00363,P08912,1,DB00363,P08912
DB00363,P08913,1,DB00363,P08913
DB00363,P25021,1,DB00363,P25021
DB00363,Q12809,1,DB00363,Q12809
DB00363,P50406,1,DB00363,P50406
DB00363,P08908,1,DB00363,P08908
DB00363,P22310,1,DB00363,P22310
DB00363,P11229,1,DB00363,P11229
DB00363,P46098,1,DB00363,P46098
DB00363,Q9H3N8,1,DB00363,Q9H3N8
DB00363,P28222,1,DB00363,P28222
DB00363,P28223,1,DB00363,P28223
DB00363,P28221,1,DB00363,P28221
DB00363,P25100,1,DB00363,P25100
DB00363,P0DMS8,1,DB00363,P0DMS8
DB00363,P35368,1,DB00363,P35368
DB00363,P35367,1,DB00363,P35367
DB00363,P14416,1,DB00363,P14416
DB00363,P35348,1,DB00363,P35348
DB00363,P18825,1,DB00363,P18825
DB00363,P30939,1,DB00363,P30939
DB00363,Q9Y5N1,1,DB00363,Q9Y5N1
DB00363,P08172,1,DB00363,P08172
DB00363,P08173,1,DB00363,P08173
DB00363,P08183,1,DB00363,P08183
DB00363,P41595,1,DB00363,P41595
DB00363,P11712,1,DB00363,P11712
DB00363,P08588,1,DB00363,P08588
DB00363,P28335,1,DB00363,P28335
DB00363,P21728,1,DB00363,P21728
DB00363,P31513,1,DB00363,P31513
DB00363,P04798,1,DB00363,P04798
DB00363,P18089,1,DB00363,P18089
DB00363,P35462,1,DB00363,P35462
DB00363,Q16678,1,DB00363,Q16678
DB00363,P33261,1,DB00363,P33261
DB00363,P47898,1,DB00363,P47898
DB00363,P34969,1,DB00363,P34969
DB00363,P08684,1,DB00363,P08684
DB00363,P05177,1,DB00363,P05177
DB00363,P05181,1,DB00363,P05181
DB00363,P20309,1,DB00363,P20309
DB00363,P07550,1,DB00363,P07550
DB00363,P31645,1,DB00363,P31645
DB00363,Q06278,1,DB00363,Q06278
DB00363,Q9NYX4,1,DB00363,Q9NYX4
DB00363,Q99720,1,DB00363,Q99720
DB00363,P10635,1,DB00363,P10635
DB00363,P10632,1,DB00363,P10632
DB00363,P11509,1,DB00363,P11509
DB00363,P23975,1,DB00363,P23975
DB01211,Q9Y694,1,DB01211,Q9Y694
DB01211,Q12809,1,DB01211,Q12809
DB01211,Q9NPD5,1,DB01211,Q9NPD5
DB01211,Q9Y6L6,1,DB01211,Q9Y6L6
DB01211,P08183,1,DB01211,P08183
DB01211,P08684,1,DB01211,P08684
DB01211,P24462,1,DB01211,P24462
DB02300,P11473,1,DB02300,P11473
DB02300,P05164,1,DB02300,P05164
DB00122,O14939,1,DB00122,O14939
DB00122,Q13393,1,DB00122,Q13393
DB00122,P06276,1,DB00122,P06276
DB00122,P22303,1,DB00122,P22303
DB00122,O76082,1,DB00122,O76082
DB00122,P49585,1,DB00122,P49585
DB00122,Q9GZV3,1,DB00122,Q9GZV3
DB00122,Q9H015,1,DB00122,Q9H015
DB00122,P28329,1,DB00122,P28329
DB00122,O15244,1,DB00122,O15244
DB00122,O15245,1,DB00122,O15245
DB00122,O75751,1,DB00122,O75751
DB00122,Q8TCT1,1,DB00122,Q8TCT1
DB01210,P08908,1,DB01210,P08908
DB01210,P13945,1,DB01210,P13945
DB01210,P08588,1,DB01210,P08588
DB01210,P07550,1,DB01210,P07550
DB01210,P31645,1,DB01210,P31645
DB01210,Q99720,1,DB01210,Q99720
DB00361,Q9H4B7,1,DB00361,Q9H4B7
DB00361,Q9BUF5,1,DB00361,Q9BUF5
DB00361,P21452,1,DB00361,P21452
DB00361,P08183,1,DB00361,P08183
DB00361,P04350,1,DB00361,P04350
DB00361,P07437,1,DB00361,P07437
DB00361,Q13509,1,DB00361,Q13509
DB00361,Q3ZCM7,1,DB00361,Q3ZCM7
DB00361,P68371,1,DB00361,P68371
DB00361,P08684,1,DB00361,P08684
DB00361,Q9BVA1,1,DB00361,Q9BVA1
DB00361,P10635,1,DB00361,P10635
DB00361,Q13885,1,DB00361,Q13885
DB05812,P02768,1,DB05812,P02768
DB05812,P02763,1,DB05812,P02763
DB05812,Q06520,1,DB05812,Q06520
DB05812,P33527,1,DB05812,P33527
DB00367,P04150,1,DB00367,P04150
DB00367,P18405,1,DB00367,P18405
DB00367,P03372,1,DB00367,P03372
DB00367,P06401,1,DB00367,P06401
DB00367,P04278,1,DB00367,P04278
DB00367,P08684,1,DB00367,P08684
DB00367,P31645,1,DB00367,P31645
DB00367,P10275,1,DB00367,P10275
DB00367,P11511,1,DB00367,P11511
DB01215,P48169,1,DB01215,P48169
DB01215,P78334,1,DB01215,P78334
DB01215,Q16445,1,DB01215,Q16445
DB01215,P34903,1,DB01215,P34903
DB01215,Q99928,1,DB01215,Q99928
DB01215,P14867,1,DB01215,P14867
DB01215,P18505,1,DB01215,P18505
DB01215,P18507,1,DB01215,P18507
DB01215,O00591,1,DB01215,O00591
DB01215,O14764,1,DB01215,O14764
DB01215,Q9UN88,1,DB01215,Q9UN88
DB01215,P47870,1,DB01215,P47870
DB01215,P47869,1,DB01215,P47869
DB01215,P31644,1,DB01215,P31644
DB01215,P28476,1,DB01215,P28476
DB01215,P28472,1,DB01215,P28472
DB01215,P24046,1,DB01215,P24046
DB01215,A8MPY1,1,DB01215,A8MPY1
DB01215,Q8N1C3,1,DB01215,Q8N1C3
DB02546,Q9UKV0,1,DB02546,Q9UKV0
DB02546,P56524,1,DB02546,P56524
DB02546,Q96DB2,1,DB02546,Q96DB2
DB02546,Q9BY41,1,DB02546,Q9BY41
DB02546,Q9Y618,1,DB02546,Q9Y618
DB02546,Q9UBN7,1,DB02546,Q9UBN7
DB02546,Q92769,1,DB02546,Q92769
DB02546,O75376,1,DB02546,O75376
DB02546,B2RXH2,1,DB02546,B2RXH2
DB02546,Q13547,1,DB02546,Q13547
DB02546,Q9UQL6,1,DB02546,Q9UQL6
DB02546,Q969S8,1,DB02546,Q969S8
DB02546,O15379,1,DB02546,O15379
DB02546,Q8WUI4,1,DB02546,Q8WUI4
DB00368,P21918,1,DB00368,P21918
DB00368,P08913,1,DB00368,P08913
DB00368,O76082,1,DB00368,O76082
DB00368,P25100,1,DB00368,P25100
DB00368,P35368,1,DB00368,P35368
DB00368,P35348,1,DB00368,P35348
DB00368,P18825,1,DB00368,P18825
DB00368,P13945,1,DB00368,P13945
DB00368,P08588,1,DB00368,P08588
DB00368,P21728,1,DB00368,P21728
DB00368,Q01959,1,DB00368,Q01959
DB00368,P18089,1,DB00368,P18089
DB00368,Q05940,1,DB00368,Q05940
DB00368,O15244,1,DB00368,O15244
DB00368,P05177,1,DB00368,P05177
DB00368,O15245,1,DB00368,O15245
DB00368,O75751,1,DB00368,O75751
DB00368,P07550,1,DB00368,P07550
DB00368,P00439,1,DB00368,P00439
DB00368,P54219,1,DB00368,P54219
DB00368,P23975,1,DB00368,P23975
DB01214,P08588,1,DB01214,P08588
DB01214,P07550,1,DB01214,P07550
DB01213,P00325,1,DB01213,P00325
DB01213,P00326,1,DB01213,P00326
DB01213,P05181,1,DB01213,P05181
DB01213,P07327,1,DB01213,P07327
DB01213,P11509,1,DB01213,P11509
DB01212,Q16348,1,DB01212,Q16348
DB01212,P02768,1,DB01212,P02768
DB01212,Q4U2R8,1,DB01212,Q4U2R8
DB01212,P46059,1,DB01212,P46059
DB01212,Q9NSA0,1,DB01212,Q9NSA0
DB01212,P15104,1,DB01212,P15104
DB01212,Q8TCC7,1,DB01212,Q8TCC7
DB01219,P21817,1,DB01219,P21817
DB01218,Q12809,1,DB01218,Q12809
DB00369,Q4U2R8,1,DB00369,Q4U2R8
DB00369,P19971,1,DB00369,P19971
DB01217,P11511,1,DB01217,P11511
DB01216,P31213,1,DB01216,P31213
DB01216,P18405,1,DB01216,P18405
DB01216,P51857,1,DB01216,P51857
DB01216,P11712,1,DB01216,P11712
DB01216,P33261,1,DB01216,P33261
DB01216,P24462,1,DB01216,P24462
DB01060,Q16348,1,DB01060,Q16348
DB01060,P28223,1,DB01060,P28223
DB01060,Q4U2R8,1,DB01060,Q4U2R8
DB01060,P46059,1,DB01060,P46059
DB01060,P41595,1,DB01060,P41595
DB01060,P28335,1,DB01060,P28335
DB04572,P20813,1,DB04572,P20813
DB04573,P04150,1,DB04573,P04150
DB04573,P46721,1,DB04573,P46721
DB04573,P03372,1,DB04573,P03372
DB04573,P04278,1,DB04573,P04278
DB04573,P08185,1,DB04573,P08185
DB04573,Q92731,1,DB04573,Q92731
DB04573,P31645,1,DB04573,P31645
DB01062,P08912,1,DB01062,P08912
DB01062,P11229,1,DB01062,P11229
DB01062,P08172,1,DB01062,P08172
DB01062,P08173,1,DB01062,P08173
DB01062,P41595,1,DB01062,P41595
DB01062,Q01959,1,DB01062,Q01959
DB01062,P35462,1,DB01062,P35462
DB01062,P33261,1,DB01062,P33261
DB01062,P20309,1,DB01062,P20309
DB01062,Q99720,1,DB01062,Q99720
DB01062,P23975,1,DB01062,P23975
DB01067,Q14654,1,DB01067,Q14654
DB01067,P37231,1,DB01067,P37231
DB01067,Q09428,1,DB01067,Q09428
DB01068,P48169,1,DB01068,P48169
DB01068,P11245,1,DB01068,P11245
DB01068,P02768,1,DB01068,P02768
DB01068,P78334,1,DB01068,P78334
DB01068,Q16445,1,DB01068,Q16445
DB01068,P34903,1,DB01068,P34903
DB01068,P30536,1,DB01068,P30536
DB01068,Q99928,1,DB01068,Q99928
DB01068,P14867,1,DB01068,P14867
DB01068,P18505,1,DB01068,P18505
DB01068,P18507,1,DB01068,P18507
DB01068,O00591,1,DB01068,O00591
DB01068,O14764,1,DB01068,O14764
